BuildingSF,SalePrice,YearBuilt,LandAreaSF,AvgUnitSF,Coverage,ImprovementRatio,MarketTime,NetIncome,NumberOf1BedroomsUnits,NumberOf2BedroomsUnits,NumberOf3BedroomsUnits,NumberOfOtherBedroomsUnits,NumberOfParkingSpaces,NumberOfStudiosUnits,ParkingRatio,UnitsPerAcre,LocationType,BuildingCondition,BuildingMaterials,PortfolioCounty,BusinessCenter,CommunityWideWiFi,CorporateSuites,DayCare,DisposalChutes,Elevator,EnergyStarLabeled,OnSiteRetail,PackageService,PetWashingStation,PropertyManageronSite,Sauna,Spa,StorageSpace,WiFi
3624,1599000,1923,2473,1400,0.732755378594323,49.68,282,63960,4,0,0,0,8,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3312,1495000,1943,6970,812,0.237603305785124,49.68,157,62748,4,1,0,0,5,0,1.5,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3521,1449000,1921,8682,812,0.40557469969503,49.68,81,106572,0,0,0,0,3,6,0.85,44,Urban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1596,1400000,1926,6182,798,0.258169211477466,49.68,9,15573,2,0,0,0,1,0,0.63,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3780,1400000,1928,11376,812,0.332278510221388,49.68,38,80368,7,0,0,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2891,1395000,1932,5124,812,0.282201074706001,49.68,50,47726,1,2,0,0,3,0,1.04,44,Urban,"",Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3101,1250000,1920,7405,812,0.418759790417544,49.68,36,79974,0,2,1,0,6,0,1.93,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1440,1200000,1922,8712,720,0.165289256198347,49.68,52,106572,0,2,0,0,2,0,1.39,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2100,1198000,1930,8039,1050,0.384332506589102,49.68,151,106572,0,0,2,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2664,1175000,1941,6077,812,0.4002224921091,49.68,108,73744,5,0,0,0,3,0,1.13,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1910,1150000,1942,8039,812,0.384332506589102,49.68,46,47184,0,2,0,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3570,1100000,1936,4356,825,0.409779614325069,49.68,44,55000,2,2,0,0,8,0,1.25,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2720,1050500,1923,6970,812,0.390266299357208,49.68,85,48644,4,0,0,0,3,0,1.1,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2954,1025000,1944,9583,812,0.308247766925453,49.68,325.44,50512,0,4,0,0,4,0,1.35,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2453,995000,1939,6504,1226,0.188653513606346,49.68,53,48755,0,0,2,0,4,0,1.63,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2191,950000,1920,8039,1095,0.384332506589102,49.68,45,106572,0,2,0,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2945,775000,1903,8039,812,0.384332506589102,49.68,325.44,106572,2,1,0,0,8,0,2.04,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1338,768888,1890,8285,1338,0.161497051109713,49.68,36,106572,0,0,1,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2099,699000,1938,8039,812,0.384332506589102,49.68,140,42840,1,2,0,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1585,650000,1940,6098,812,0.259904237176964,49.68,53,19835,0,2,0,0,2,0,1.26,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2901,649000,1927,6534,812,0.443985307621671,49.68,126,106572,2,0,1,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7774,3145000,1960,6098,812,0.560802833530106,47.77,45,126720,0,0,0,0,6,6,0.77,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5538,2800000,1955,6534,812,0.423783287419651,56.14,49,106572,8,1,0,0,11,0,1.99,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10668,2400000,1948,12863,865,0.414669118298709,49.68,61,106572,12,0,0,0,12,0,1.12,40,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3270,1650000,1947,15839,450,0.206452662172354,62.41,95,106572,6,0,0,0,6,0,1.83,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3287,1135000,1952,6007,812,0.277013659570189,25,205,106572,0,5,0,0,10,0,2.9888,28,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6561,1900000,1947,17860,300,0.367365450514009,10.17,115,106572,12,0,0,0,8,0,0,44,Urban,"",Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3480,1520000,1952,5663,812,0.614536978173342,49.68,213,106572,4,1,0,0,5,0,1.44,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5208,990000,1947,6490,812,0.401205465268919,30,121,106572,0,0,0,0,4,5,1.6,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
20080,7270000,1959,21732,812,0.64214071076855,61.35,119,106572,0,0,0,0,8,28,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3894,1450000,1950,10454,812,0.186237373737374,63.44,84,106572,0,3,1,0,8,0,2.05,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
20480,7050000,1959,31363,875,0.326497296194266,70,114,106572,16,16,0,0,32,0,1.56,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9172,3937000,1959,13221,812,0.346872845990347,61.74,91,106572,0,0,0,0,12,12,1.31,44,Suburban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
11776,1175000,1955,10267,812,0.573482734936046,73.49,117,106572,0,0,0,0,10,7,0.85,44,Suburban,Needs Improvement,Reinforced Concrete,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5946,1950000,1959,7515,849,0.395594253624218,49.69,162,106572,0,7,0,0,8,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
14472,3500000,1954,28802,812,0.251232527126672,55.27,71,106572,6,10,0,0,8,1,1.25,25,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5924,2557500,1957,9509,812,0.311489525665181,49.3,95,106572,5,2,0,0,6,0,1.01,44,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6188,2460000,1959,16030,812,0.193012137182098,62.49,95,106572,10,0,0,0,10,0,1.62,27,Suburban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7392,1400000,1949,8999,812,0.251347408788225,21.05,95,106572,6,0,0,0,5,0,1.5,29,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3432,1020000,1947,10890,812,0.315151515151515,45.45,95,106572,6,0,0,0,8,0,1.25,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7996,1875000,1959,5750,913,0.611834599437905,68.14,95,106572,0,0,0,0,12,6,1.5,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2500,1450000,1955,11003,812,0.227210863951133,40,95,76415,4,0,0,0,8,0,2.9888,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3360,1630000,1949,8719,680,0.385366620139764,45.46,95,106572,4,1,0,0,10,0,2.98,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4184,1230000,1956,8712,812,0.268480257116621,42.55,88,42484,4,2,0,0,6,0,1.13,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9166,2830602,1957,12332,767,0.371396440886823,38.78,32,155000,8,4,0,0,11,0,0.87,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12768,2600888,1947,12175,770,0.461436613656487,47.24,95,116570,7,2,0,0,5,0,0.39,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
11832,3200000,1953,16085,775,0.367795877515518,60,134,106572,0,15,0,0,34,0,2.87,40,Suburban,Needs Improvement,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2449,1850000,1954,5978,812,0.204918032786885,39.85,95,106572,1,2,0,0,5,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2252,1818000,1951,7492,812,0.33662506014737,23.47,95,106572,3,1,0,0,5,0,2.22,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10821,2825000,1960,10019,812,0.540084640875155,53.48,95,133400,0,0,0,0,11,12,1.02,44,Urban,"",Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2712,1400000,1954,7414,812,0.182899392385558,51.14,95,106572,4,1,0,0,4,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6688,1075000,1957,7318,812,0.402018015654379,70.42,95,106572,0,0,0,0,6,7,1.25,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2016,1321342,1950,6534,812,0.154269972451791,40,74,106572,0,0,0,0,5,4,2.48,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4977,2880000,1960,16086,812,0.309399266232007,54.59,38,106572,0,5,1,0,11,0,2.21,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8252,1855000,1953,5981,812,0.689875648493142,49.81,95,106572,0,0,0,0,4,5,1.25,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3600,1500000,1948,11221,812,0.32082667766508,51.13,42,106572,6,0,0,0,13,0,1.67,44,Urban,Poor,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4590,1335000,1957,6746,812,0.340201247938225,57.48,95,106572,0,0,4,0,4,0,0.87,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
11910,5050000,1955,8398,812,0.700850450944755,21.2,95,106572,0,4,4,0,7,0,1.25,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12876,4200000,1954,13068,812,0.492653810835629,60,69,168000,0,0,0,0,8,14,0.62,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4794,2070000,1953,8912,812,0.268951848530628,66.67,95,106572,6,1,0,0,8,1,1,39,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4402,1475000,1956,3964,848,0.555252827980101,35.56,95,53610,1,3,0,0,4,2,0.91,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3090,1330000,1950,7841,812,0.197046219773492,31.03,78,106572,3,1,0,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
19579,2e+06,1956,20473,812,0.478137272141141,67.47,95,106572,0,0,0,0,15,18,0.77,40,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3621,2e+06,1951,9583,812,0.332456799398948,33.33,95,106572,0,0,0,0,7,6,1.93,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2932,1375000,1958,4002,812,0.322339797120831,65.59,33,56081,0,0,0,0,7,5,2.39,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2480,1460000,1947,5423,812,0.457292899790162,64.37,39,106572,6,0,0,0,6,0,2.42,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3661,1370000,1949,6753,1400,0.271137950131941,40.88,95,52197,0,0,1,1,9,0,1.09,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12198,4315000,1954,19009,812,0.320847715542171,47.34,95,191669,0,0,0,0,18,18,1.48,41,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
13171,3900000,1953,13068,819,0.503979185797368,76.56,95,106572,16,0,0,0,8,0,0,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3260,1416937,1951,6970,812,0.233872819100092,23.95,101,106572,0,8,0,0,8,0,0,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3260,1400000,1951,6839,812,0.238338694491759,23.08,67,106572,0,4,0,0,2,0,0.61,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
26056,9250000,1951,87456.32,812,0.0798866845275257,11.69,95,106572,56.8800000000001,0,0,0,89,0,2.9888,44,Suburban,Good,Metal,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4400,1700000,1951,11099,812,0.33146867562452,84.97,95,106572,8,0,0,0,8,0,1,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3634,1700000,1958,6970,812,0.2607036271809,29.7,180,106572,0,6,0,0,6,0,1.65,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3145,1760000,1953,11470,812,0.137140354216185,30.16,95,92224,6,0,0,0,7,0,2.23,22,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6444,1925000,1958,8712,812,0.369834710743802,83.27,63,106572,0,0,0,0,9,9,1.4,44,Urban,Poor,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3199,1050000,1958,4792,812,0.33391768928959,38.09,95,106572,0,4,0,0,4,0,1.25,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
12646,5630000,1957,18252,812,0.346434621765496,61.79,188,106572,18,4,0,0,23,1,1.82,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
21478,3e+06,1954,14985,812,0.630645781280031,60.82,95,106572,0,0,0,0,18,19,1.25,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9132,2100000,1960,7405,812,0.616593744935991,60.82,95,106572,0,0,0,0,16,9,1.75,44,Urban,Adequate,Reinforced Concrete,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
8990,1900000,1957,8394,987,0.535500783177341,60.82,95,106572,0,4,0,0,8,0,1.25,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4247,1965000,1955,5650,812,0.375858536298713,39.81,95,106572,2,3,0,0,9,0,2.12,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5699,2350000,1952,7667,812,0.371744302529426,64.76,120,94000,0,0,0,0,8,8,1.4,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
7385,2600000,1957,8647,874,0.4269856800198,58.62,95,106572,2,4,2,0,10,0,1.25,40,Urban,Adequate,Reinforced Concrete,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2735,1220000,1953,11326,812,0.241488309670128,37.74,95,106572,5,0,0,0,8,0,1.25,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9864,2350000,1957,12680,767,0.388949297478075,52.63,111,106572,2,8,2,0,12,0,0.83,41,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3600,2100000,1949,7248,600,0.248331214240305,20.41,95,106572,6,0,0,0,6,0,1,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1872,910000,1951,4792,812,0.39068369646882,22.48,95,106572,2,0,0,0,3,0,1.6,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
10692,3600000,1957,12687,594,0.495153259865369,82.14,95,277200,0,18,0,0,8,0,1.25,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6429,3205000,1950,12502,437,0.514249239304672,50.96,156,147110,4,2,0,0,10,4,1.56,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6670,2600000,1956,8973,812,0.371655656298198,54.71,51,159380,0,0,0,0,9,9,1.34,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2982,1050000,1950,6970,745,0.21391703175556,30.69,95,106572,4,0,0,0,8,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3200,4900000,1953,5231,800,0.305869443451431,11.08,136,106572,8,0,0,0,15,0,2.9888,44,Suburban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9776,3550000,1958,13000,812,0.375999913230789,50.86,66,106572,10,2,0,0,8,2,0,56,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5263,2e+06,1954,10019,812,0.262706112508484,54.9,95,40000,2,4,0,0,12,0,2.28,44,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
11542,2e+06,1956,8712,812,0.58287419651056,61.55,98,106572,0,0,0,0,8,12,1.25,44,Urban,Needs Improvement,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
1880,1865000,1953,2374,450,0.395952856336509,56.36,95,106572,0,1,0,0,3,3,1.6,44,Urban,"",Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO
5434,1392000,1955,6040,812,0.449835479751112,79.25,184,106572,14,0,0,0,8,0,1.25,44,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2856,1100000,1950,7841,812,0.182124273033364,24.92,37,106572,0,4,0,0,8,0,0,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9902,996000,1954,12000,812,0.412583470861157,74.82,95,42460,14,0,0,0,15,0,0.91,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6592,2790000,1958,6795,550,0.485036848673212,36.36,95,106572,12,0,0,0,7,0,1.21,66.8800000000001,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4310,1400000,1959,6813,750,0.316317088579353,52.26,91,106572,4,2,0,0,6,0,1,38,Urban,Adequate,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4776,1725000,1959,9583,767,0.249186075632357,30.77,95,106572,4,2,0,0,6,0,1.26,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3894,1525000,1959,11326,812,0.222761944384209,24.89,95,106572,0,0,0,0,6,6,1.05,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4066,1500000,1948,15376,812,0.264430879517526,65.89,26,67050,6,0,0,0,15,0,2.9888,44,Suburban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5953,1445000,1952,7118,812,0.822971779723366,66.05,95,106572,0,0,0,0,5,5,1.25,44,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4230,1565000,1956,6582,812,0.321335003363762,64.37,158,106572,3,2,0,0,6,0,1.42,32,Suburban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2094,1300000,1957,6970,523,0.300447658402204,31.35,145,106572,4,0,0,0,4,0,1.91,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6826,3076000,1957,9845,812,0.346688932770992,72.08,64,106572,8,2,0,0,10,0,1.46,44,Urban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
9372,1729000,1958,8000,812,0.499999250001125,75.39,58,106572,0,0,0,0,13,9,1.63,44,Suburban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
3464,1500000,1960,5048,812,0.343118415474403,33.96,106,106572,0,4,0,0,4,0,1.15,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4383,1385000,1953,11246,812,0.389738019223875,35.94,57,106572,3,0,1,0,8,5,1.83,44,Urban,Adequate,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4330,2090000,1951,6271,812,0.3452408194247,21.55,78,52877,0,2,1,0,3,0,0.69,44,Urban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6646,3900000,1948,7275,604,0.456769822236402,45.9,229,89700,11,0,0,0,7,0,1.05,44,Urban,Good,"",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
5387,3100000,1960,7492,812,0.359434727827963,46.75,95,124620,0,0,0,0,4,7,1.25,34,Urban,Adequate,Masonry,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2632,1350000,1947,9148,812,0.287725742271197,65.71,92,106572,0,1,0,0,9,8,2.9888,44,Suburban,Good,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
6752,3400000,1947,10088,838,0.337017529669437,35.71,42,106572,4,4,0,0,8,0,1.18,44,Urban,"",Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
2304,1485000,1948,17922,812,0.128553802639895,23.15,193,106572,4,0,0,0,6,0,2.6,44,Suburban,Needs Improvement,Wood Frame,Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
4236,1700000,1951,26241,812,0.161429580118461,40.21,141,106572,4,0,0,0,8,0,1.25,44,Suburban,"","",Los Angeles,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
